L-EF,new intrimationthat me and dylan discoverd is that ant colines could have millions of ants there are diferent typs of ants theres 1 queen ant worker ants which are females and there are drones who are males when a termite whol is attact army ants spry a substance tat the attaker will not like ants like to eat friut and other small things i need to understand if ants are decomposers the reason i am wondering if ants are decomposers is because if a apple starts to rot and they eat it is that considerd decomposing
L-EF,my theory is that rain comes into the mushroom which makes the steam or smoke what this theory cannot explain that mushrooms have no holes i need to understand how it comes to there spores is it moss new information about this from brainpop is that when spores or something does a thing called budding that makes it come off the mushroom not really this makes it in my thinking let the smoke come out when you flick it new information more info i have is that the mushroom is called the puffball mushroom new information as of 12 6 18 they dont spur out steam or smoke new information as of 12 10 the puffball isn't a mushroom it actually is a fungi but isn't a mushroom what new information more the smoke or steam is actualy dust like spores so that means that the smoke is actually spores that look like dust i guess i found the answer to my theory or did i new information i see that they get the spores out from getting impacted like the flick i saw at the albany pinebush i guess that's it here is a picture image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5c0ea49ec0c1561fdba72c41 1 screenshot 20181210 at 12 37 47 pm png c 2018 wikipediaa puffball mushroom
L-EF,new information decomposition works when organic substances break down nonliving more simple organic matter foxes deers etc this process helps ecosystems by turning organic matter into enerygy for other plants to grow in soil fungi bacteria and insects are the ones who do this process they're called decomposers
L-EF,new information fungi like mushrooms midew andtoadtools are not plants they dont have chorophyllso they cant make their own food fungi release enzymes that decompose dead plants and animals
L-EF,new information segmentation can help the earthwormmove each segment or section has muscles and bristles called setae the bristles or setae help anchor and control the wormwhenmoving through soil the bristles hold a section of the wormfirmly into the ground while the other part of the body protrudes forward here's a picture of what i'm trying to explain image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bcde679e196dc4872d2ce92 1 mating_worms gif
L-EF,new information after what bill said plants are producers and animals that eat plants are herbivores when herbivores eat the plant that plant that has stored energy that goes into an animal willthen the animal have energy as well an animal that eats a herbivore is called a carnivore the energy will go into the carnivore when animals die there is something called decomposers which take the energy from the animal and put it in the soil for new plants to grow there this is called a food web quote from bill nye the science guy food is fuel and energy varsha's add on information
L-EF,putting our knowledge together in each ant family ant hill there is one queen ant the queen ant gives birth to babies when the baby ants are born they are usally white as they grow up they turn black thousands and thousands ofants live in one ant hill like an apartment ants eat sweet fruits and other sweet things there are many different kinds of ants ants live everywhere
L-EF,"table id=""keywordresulttab1"" width=""100%"" tbody tr td colspan=""2"" the biggest plants on the planet trees offer shade and wood we make paper rubber and even medicines from trees we pick fruit and nuts from trees find out how trees help filter air and water discover how trees protect farms and rivers the leaves of deciduous trees change color when they stop making chlorophyll conifers have needles that stay green the seeds of deciduous trees are in the fruit but the seeds of conifers are in cones formed each year tree rings are based on the weather forests are being cut down to make room for farms and factories td tr tr td td tr tbody table"
L-EF,"ants can carry dirt on their back like when they carry food ant hills has lots of rooms like one of the room is where the queen lives and lays eggs if there is no queen ant but there is a ""king ant"" which is not a tig maybe the ""king ant"" leads their ant colonie to another ant colonie where that ant colonie has a queen"
L-EF,bigger animals in the food chain kill smaller animals but smaller animals can kill bigger animals say if there in a pack then they could take down a bigger animal i think fish don’t need air to breath because they have some kind of organe in there body that lets them breath in water and have no need for airscientific methods are ways of making there questions better then they were before science should real step up its game by doing other things the courtyard interactions the courtyard interactions and i have been focusing on is the apple tree changing during each season is the tree dead will it have its leaves again the courtyard has a lot of dying stuff including trees animals and grass and plants scientists are working on a solution so plants don't die in the winter i hope it happens why and how do the animales get in the cortyard stop following me i want to be alone
L-EF,endoplasmic reticulum er the endoplamic reticulumis an extensive network of membranes composed of both regions with ribosomes rough er and regions without ribosomes smooth er the er synthesizes proteinsand lipids golgi complex this organelle is responsible for manufacturing storing and shipping certain cellular products including proteins mictotubules these hollow rods function primarily to help support and shape the cell they are important for chromosomemovement in mitosisand mieosis as well as cytosol movement within a cell mitochondria mitochondria generate energy for the cell by converting glucose produced by photosynthesis and oxygen to atp this process is known as respiration nucleus the nucleus is a membranebound structure that contains the cell's hereditary information dna nucleolus this structure within the nucleus helps in the synthesis of ribosomes nucleopore these tiny holes within the nuclear membrane allow nucleic acidsand proteinsto move into and out of the nucleus
L-EF,fruits vegetables and flowers come from plants plants include ferns and mosses but not mushrooms they live in soil water or even the air leaves have something inside that can turn sunlight into food flowers and pollen are needed for plants to make fruit and seeds the sweet smell of flowers attracts bees and butterflies to spread pollen to other flowers the bugs drink the nectar and the pollen sticks to them find out how plants help us survive
L-EF,groups of ants are called coloniessome ants are so small a person can barely see themsome ants eat small animals some insects and some plants and more foodsants are soocial insects
L-EF,hello i am timmy and i learned about coyotes position in the food web coyotes are the top predators in the pine bush ecosystem and will eat deer rabbits rodents chipmunks carrion and much more coyotes will also eat berries and fruit if they need to but they mostly eat meat
L-EF,i have learned that moss detaches from the thing it's on when it's going to start to die i know from my experiment of takeing detached moss and putting it into good soil after a few of days it was no longer detachable
L-EF,i think you miss understood this is the mosse´s spores perpuse mosses reproduce using spores not seeds and have no flowers moss gametophytes have stems which may be simple orbranchedand upright or prostrate their leaves are simple usually only a single layer of cells with no internal air spaces often with thicker midribs
L-EF,"image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bb26bbf502a7223616cd316 1 220pxpentatomidae__halyomorpha_halys001 jpg&lt the dusky stink bug my theory is the bug uses its colors to camoflouge itself so it wont be eaten this theory cannot explain why this bug has designs on it's back new information insect called dusky stink bug ________________________________________________________________________________________10 1 18 new information stink bug is herbivore and a stink bug will bite if it feels threatened ________________________________________________________________________________________10 2 18 new information stink bugs stink when killed crushed ""molested"" a stink bug stinks as a defensive act to prevent any threat to their lives the stink also invites its friends to come to its territory ________________________________________________________________________________________10 3 28 new information the dusky stink bug is naturally found ineastern north america like all stink bugs this bug has sharp sholders and a hard shell thats why it is relatively hard to crush them ________________________________________________________________________________________10 4 18 new information stink bugs also hunt beetle larvaeor caterpillars ________________________________________________________________________________________ here is where i get my new info stinkbugsguide net facts htm link stinkbugsguide net facts htm stopbmsb org stinkbugbasics lookalikeinsects link stopbmsb org stinkbugbasics lookalikeinsects wonderopolis org wonder whydostinkbugsstink link wonderopolis org wonder whydostinkbugsstink"
L-EF,peroxisomes peroxisomes are tiny single membrane bound structures that contain enzymes which produce hydrogen peroxide as a byproduct these structures are involved in plant processes such as photorespiration plasmodesmata these pores or channels are found between plant cell walls and allow molecules and communication signals to pass between individual plant cells ribosomes consisting of rnaand proteins ribosomes are responsible for protein assembly they can be found either attached to the rough er or free in the cytoplasm vacuole this plant cell organelle provides support for and participates in a variety of cellular functions including storage detoxification protection and growth when a plant cell matures it typically contains one large liquidfilled vacuole
L-EF,plants need carbon dioxide sunlight and water for photosynthesis photosynthesis is how the plant makes oxygen and food
L-EF,plantshave only three tissue types dermal ground and vascular dermal tissue covers the outer surface of herbaceousplants vascular tissue includes xylem phloem parenchyma and cambium cells two views of thestructureof the root and root meristemby elena delrio
L-EF,some trees change color and die during the cold weather in the fall and in winter but some of them like the tall green tree and pine trees now you know why pine trees are christmas trees also it would be a little weird if you hang ornaments on deciduous trees deciduous trees are those trees that chane color in the winter and die
L-EF,the following are examples of structures and organelles that can be found in typical plantcells cell plasma membrane this thin semipermeable membrane surrounds the cytoplasm of a cell enclosing its contents cell wall this rigid outer covering of the cell protects the plant cell and gives it shape chloroplast chloroplasts are the sites of photosynthsisin a plant cell they contain chlorophyll a green pigment that absorbs energy from sunlight cytoplasm the gellike substance within the cell membrane is known as cytoplasm it contains water enzymes salts organelles and various organic molecules cytoskeleton this network of fibers throughout the cytoplasm helps the cell maintain its shape and gives support to the cell
L-EF,"the information i have learned is all from brainpop new information there are over 12 000 species of ants many species have different behaviors i have also learned the ""exoskeleton"" around the ant protects the ant but it also helps the ant move about my final thing i learned was that male ants are called ""drones"" and their only job is to mate with the queen to create eggs afterwords they die"
L-EF,why do trees need sunlight and water trees plants needs sunlight and water because**plants need waterandsunto make their own food energy photosynthesis the food that they make is sugar they make it on leaves plants also needs soil another fact * air can transport pollen and seeds fromplantsso that newplantscan grow image image shutterstock com imagevector diagramshowingprocessphotosynthesisillustration260nw563007307 jpgwe need water for roots some extra information are that leaves also give oxygen so if ther ewere no plants we would not have hair or anything so the only thing that helps us are motly improtantly plants
L-F,new information when a ant is born it is whiteand it gets it color when it gets older
L-F,missing link moss can only grow in a clean enviroment moss can't grow if there is pollution
L-F,a better theory ants do not just find th hills
L-F,my theory a grasshoppers thorax is really big
L-F,my theory grasshoppers are one of the most unic insectson the planet
L-F,new information ants are born with wings and when some ants get older there wings fall of
L-F,new information ants do not find the hills they build them with dirt but i am not sure how they build them i am pretty sure they work together to build it i will have to find that out
L-F,new information ants have three main body parts the head the thorax and the abdomen
L-F,new information ants live in groups called colonies
L-F,new information ants love fruit and eneything sweet
L-F,new information ants work togther to do a ot of things like build ant hills ants bodys are devided into three main parts the head the thorax and the abdomen
L-F,new information every living thing has energy
L-F,new information grasshoppers really have sixlegs
L-F,new information if a ant is feed the right food it will become a queen ants
L-F,new information if baby ants eat the right food they can turn into the queen
L-F,new information is i know that moss has very tiny thin roots i think because when i pick up moss i can't even see the roots of the moss
L-F,new information is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it
L-F,"new information moss grows and spreads called ""spores "" they're special reproductive cells that grow on moss since the spores are very light the wind blows th spores away creating more moss"
L-F,new information mosses and ferns are eukaryotic which means they have nucleus they also contain cell walls made of cellouse a fibrous and tough material
L-F,new information newly hatched eggs become slaves and only queens can lay eggs
L-F,new information queen bess lay the eggs
L-F,new information the mosquitos can spred a deathly illness though so if you see a moquito sucking out someone's blood kill it
L-F,new information there are over 12 000 kinds of ants males have wings females don't have wings and when the queen dies the colony falls apart
L-F,new information when an ant builds a ant hill they make tunnelsin they ants hill like rooms
L-F,new information when it's cold ants sleep through the winter they can be frozen without harm ants also move their colonies deeper below the frost line ants also can sleep in logs and stumps
L-F,new information ants bodys are divided into 3 main parts head thorax and abdomen
L-F,new information some trees are very slow and takes 20 to30 years some reach to full size 1015 years it's growth depends on what type of tree it is
L-F,putting our knowledge together ants sleep in the winter they dig their colonies deeper below the frost line and can be frozen without harm
L-F,anthills can shelter thousands o ant
L-F,a baby female ant eats special food and becomes a queen
L-F,a mousqutio is a arachnid so is a scopein and a spider
L-F,a small flowerless green plant of the divisionbryophyta which comprises the mosses and liverworts
L-F,a swarm of army ants can kill 100 000 insects spiders and even small animals in a day
L-F,abiotic and biotic are other words for nonliving and living
L-F,ad a midrib is alarge strengthened vein along the midline of a leaf
L-F,adark greencolour with a tint ofyellow like that of moss darkmoss greencolour a pale greyishgreencolor like that of lichen
L-F,ant h hills are non living
L-F,ant hills are made of dirt clay and some times pine nedles
L-F,ant hills are nonliving
L-F,ant hills are nonliving things people
L-F,ant hills can also be built out of sand
L-F,ant might more than one at a time
L-F,anthills are nonliving
L-F,anthony mosquitos also kill the most people yearly out of any animal in the world
L-F,ants are a very light color when they hatch from the egg but they grow darker as they get older
L-F,ants eat fruity stuff like fruit and other stuff
L-F,ants eat worms
L-F,ants has recepters whitch could detect food or danger
L-F,ants have been around sens the cretaceous period
L-F,ants love sweet things such as fruit
L-F,ants make there ant hills out oit of dirtand make a hole
L-F,ants used ant hills for bad weather they alos used it for store food in ant hills
L-F,ants will also eat threr ownkind whe the die
L-F,are all beehives edible
L-F,are all beehives eteble
L-F,baby ants are light colored when they are babys and when they get older they get darker
L-F,beehives ar nonliving
L-F,beehives are nonliving the bees just live in which does not make the beehive living
L-F,bees polinate flowers for other animals and us
L-F,brydie wolves do not live in the pine bush they live in canada and the western us
L-F,bryophyte is a moss
L-F,daddy long legs areopilione not spiders
L-F,did you know that ants have been on earth sens dinasors and survived the ice age
L-F,dont let ants out and with a parant you can do experiments
L-F,flora and i am doing a experiment with moss we put moss that was half way dead in a cup filled with dirt inside the cup there is a plant which was detached from the ground with it's roots and we water it every 3 of 4 days
L-F,grass hopers have 6 legs check your work please thanx
L-F,i already know that queen ants are made by eating a spcific type of foodweet food
L-F,i don't know but lets both do some esearch and we'll figure it out
L-F,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-F,i have to say that penguins can't fly ecause there only home is the artic and they have to stay there also because they where built for the artic to
L-F,i just found out that the plants take in co2 and let out oxegen which is what we breath in
L-F,i just found out they give off oxegen into the air which is what we breath in
L-F,i learned that there are different types of air poulltion can effect different people like in the video i saw ittold me that there are air types that are hazordus and can be very harmful
L-F,i learned that there are over 22 000 different types of moss but we mostly see here in ny fire moss and ceratodon purpureus moss
L-F,i now have found ut that they also use co2 to make there sugar to
L-F,i think that they have what they need they have food water and sun
L-F,i told you you have to do a 2 finger click when you do that you have to click the open link to new tab
L-F,iagree wit you spores are microscopic
L-F,in science we planted beans on 11 31 now it is 12 3 and there was no progress then i looked up how long will it take so my theory is that on 12 7 or 12 10 it will show some progress
L-F,inoticed that after the leaves change color the enregy is no longer getting produced so that could be a reason they fall off
L-F,it's a seedless plant it has spores
L-F,know i know why mosquito bites itch so much mosquitos are so annoying the itchyness can last for so long when the real bit part is only a few seconds mosquitos
L-F,looked like the start of a bee hive
L-F,mosquito bites can be so powerfull that they can crush blood vesls
L-F,mosswith nearly10 000 species liverworts phylum marchantiophyta account for approximately6 000 species and hornwort phylum anthocerotophyta species number about 200 by brenna stephens
L-F,moss can grow anywhere even on trees and rocks
L-F,moss dosent just grow on trees it wiil grow on most things if it has moisture it will grow
L-F,moss forms by the little seeds that are let go by the moss
L-F,moss grows in cool and wet conditions and the moss groes back every spring after winter
L-F,moss spores spread onto certain things and they need sun and water to help them grow my theory my theory my theory my theory putting our knowledge together
L-F,o think that peguins need feathers to keep themselves warm
L-F,ok shreyas thanks for the advice
L-F,ok so ehhhhhhhh i love the advice thanks i'll reasearch more i promise
L-F,okay so ehhhhh
L-F,rhizoids attach the moss on whatever it's growing on
L-F,rivers are just lots of streams joined together
L-F,small animals and insects live in moss
L-F,snowflakes form depend on the tempreture of the air warmer simple formcolder complex form
L-F,so far what i know is that rain after it gets dehydrated it creates mud and later after thats done it creates soil
L-F,soil and paper towel have some progress it's 12 7 and we hve some progress the others have nothing so far i hope next week on 12 10 there will be more progress
L-F,some ants build there ant hills by weaving leaves togther
L-F,spores carried by wind spread the moss
L-F,spores carried by wind they also need a little moisture
L-F,squirels are fat
L-F,sqwirls and chipmunks live in trees
L-F,thats not how you spell grasshoppers or info check this bill thanks
L-F,the animals and insects that live in the courtyard are mainly birds bees grasshoppers ants and antholes and possibly some arachnids
L-F,the answer is the sun pushes the air on our body and they call it wind
L-F,the bit ecan be deadly pisonis
L-F,the mosquito is just trying to get food
L-F,the moss will eventually all die at least therse a 50%50 chance that it will
L-F,the need the sun for giving them nutriens
L-F,the queen ant lays all the eggs
L-F,the raise of the sun are so powerful that even some of jupiter the raise feeds all of the producers and animals
L-F,the trees get nutrious y the water feeding the roots and the sun
L-F,theere is millions of ants thats how
L-F,there are a billon ants in a ant hill
L-F,there are alot more then a thousand ant holes on earth more like billions of ant hills
L-F,there are two types of fresh water hard and soft hard water has lots of metals soft water has no minerals
L-F,there can be thousand of ants in one ant hill with ony one queen
L-F,there is a grass called perennial fountain grasspennisetum alopecuroides
L-F,there is an ornamental grass called feather reed grass calamagrostis acutiflora and it is from 3 to 5 feet tall and it has a lot of flowers
L-F,there may be food in the tree
L-F,there may be thousands of ant holes
L-F,they have sounds that they make
L-F,they lay thousends of eggs a day
L-F,they make it so bees can live in them
L-F,they mix blobs of silk with water to make webs
L-F,they need moisture and shade to grow
L-F,titariomyrma gigantuem size 6 cmmonomarium pharaonis size 2 mm🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜
L-F,today is the 10th of dec there is a little progress the beans are swealing like crazy i'm going to continue my work and keep checking and write more on those days
L-F,when i watched a brain pop video i learned that seedless plants have spores spores are kind of like the seeds for seedless plant exept they´re microscphic
L-F,yes exactly thank you its also made from sand and pine nedles
L-F,you also need co2 for photosynthesis
L-F,you should make a biger quashtion because you could just serch that up and mabey you can wach that brain pop video
L-F,you should make your question longer because bees live 122 to 152 days or early bumblebees can live 28 days
L-F,ω soil is a wonder and i've never heard of white soil and anyway soil is used for many things like plants chipmuncks and people
L-F,today we did a water challenge the challenge was that you had to move 100ml of water 100 centimeters to another beaker the challenge was a bit hard at first but when we got a hang of it
L-F,evaporation is water water is steaming
L-F,our plan worked here are our stuff we had 4 tubes 1 3 way valve 6 connectors 2 beakers always and a sringe and a measuring tape
L-F,putting our knowledge together when we worked in teams of 4 3 we made a tube that we could fill water with and we made it to the second challange
L-F,during this experiment i learned it's kinda hard to transfor the water to the cup because you have to come up with a plan etc
L-F,well i guess it could be hard if you did not have a plan but other wise it would not be that hard
L-F,it was fun to do with classmates and easy it didn't really make a big mess for us my questions are can we go longer and can it get harder cuz what we did was easy
L-F,starit was esey up thehoill
L-F,my theory is that we used the brown filter first than we used a carben then white filter and 150 0
L-F,our nitrate level was 50 our groups plan is in my section but failure is a road to sucsecion
L-F,yeah africa is closer to equator
L-EF,comets transneptunian objects or waterrich meteoroids callled protoplanetsfrom the outer reaches of the asteroid belt colliding with earthmay have brought water to the world's oceans
L-EF,where did the earth's watyleter originally come from much ofearth's wateris thought to havecome fromasteroids impacting the planet early in its history image via nasa don davis the surface of the very youngearthwasinitiallyan ocean of magma hydrogen and noble gases from the solar nebula were drawn to the planetary embryo forming the first atmosphere
L-F,i know that one diffrense is that sugar drinks have stuff likecornsyrupnatral flavorslots of sugarlots of lactose
L-F,1 sugar2 carbonation3 water
L-F,it could i also think that too
L-F,water scarcity happens when a place is too hot like africa the water evaporates more often
L-F,some ways humans purify water are *boiling*iodine*filtration systems*evapration traps
L-F,one way humans purify water is a filtration system another way humans could purify water is boiling the water
L-EF,we need water because 75% of the human body is made out of water and also since plants need water and they give us oxygen and we need water to live and we get the oxygen from the plants and we give carbon dioxide back to the plants so basically almost everything need water
L-F,"putting our knowledge together to build on we all need water to servive you should wach the movie ""holes"" it will really help it gives you information about what will happen if you dont drink water and what will happen if you dont eat for a while"
L-F,wow you can´t we can clean it but making it is a no you can serch that ongoogle but still
L-F,"water scarcity has been happening in the book "" long walk to water"" because in 2008 nyla has to walk the whole morning to get water"
L-F,sorry if that was rude
L-F,freshwater is water that humans need to survive
L-EF,salva has a journey to his home town to eathiopia at the beggening of the journey he had to walk and than get the honey and than walk some more and than get his uncle to join his journey and than let his uncle to hunt down food and than eat the food and than walk some more and than help fix the boat and than test the boat and than eat some food and than get mosquito bites and than travel on the river
L-F,hi guys sorry if the link doesen't work i am working on it so just be pastiont spelling might be bad
L-F,for this experiment at school that i did at class was that we tried to move water from the ground to the table and we kind of had some mistakes the litle plugs kept coming of and we did not get much water in the first test but on second we improved so it shows me that when you first do somting it does not go well but if your trying again you will succeed
L-F,i think in our group we should have put the tube inside the beaker and put tape around it more
L-F,fish have gills which help them breathe underwater
L-EF,the water sikell is so in porentent for us as humens and us with plastic is so bad for evey thing straerrecycling or we are going toregretted most of our water comes from our oceans which are very dirty there is stillnot much left for the animals and it will be very disgusting cuz i was little pieces of plastic
L-EF,our test diagram was the 3 way vowel on top and the pipe in the water the first test we got 41 ml and the difficulties we had were keeping the pipe in the water and the 3 way vowel we had trouble working it so we wasted some time what we modified we taped the pipe to the cup so it can stay and taped the cup to the table just in case the water we moved was 101 ml our difficulties were turning the thing on the 3 way vowel fast our controls pulling and turning the thing on the 3 way vowel and the thing that was hard and not fair was you can not touch the other things in enrichment some people went outside to get water they got a bit of water the people inside got more and we had to put it on our heads
L-F,my group put the coffee filters inside the cups and we put the carbin in it and poored the water in it was clean but it was blue next time i would only put a little bit of the carbin and a little bit of the water
L-F,the bule sand like stuff is the fertilizer
L-F,our groups plan was1 white filter2 white filter with activated carbon3 brown filter4 white fiterunfourtunaly our plan took out most of our nitrates wre taken out but our nitrate level was about 50 nitrates so in that case our water was still unsafe to drink
L-F,our groups desigened work we use white fiter then carbon and brown fiter next time we wont pour too much dirt water in the carbon so it wont go on the table
L-F,in class we had to filter water with a coffee filter and we learned that if you double the coffee filter over it will do better against the dirty water
L-F,to reflect on todays science expirement i know that i should use carbon as the second step instead of the first
L-F,so i think that our 3 part filter was good but we messed up on the actived carbon because we did not put in a filter so the water would just stay there
L-F,when we made the filter we used the w filter a carbon and then b filter when we filterd the water it turned out clear
L-F,when i did the thing which you have to try to turn the dirty water into clean it was kinda hard because my group sometimes fight but we did it but we thought we could use more of the active carbon but that made the water cloudy and dirty it clean before we use all the active carbon
L-F,yesterdayi puriefed water first you do the white filter and then you do the a carbon and after that you do the brown filter that's how you get a really good score
L-F,during the filtering expriement we did i learned that if we add to much a carbon it turns the water all black and cloudy in conclusion don't put a lot of a carbon in the water to filter it
L-F,when we first filtered our water it still had some bule in it from when it was dirty but when i was cleaning up i realised that it looked cealer it had no more color my theory is that filters work better over time
L-F,today we tested how much toxin was in dirty water and there was so much of it i will continue
L-EF,"when we did our latest project it was about filtering water unfortunetly our water was gray i think it was becuase of too much air carbon we used it in two of our steps instead of one next time we need less carbon and also switch the steps around filtering water is important because nya's sister got sick from drinking dirty water my theory is that she got sick because there are actually nitrates in dirty water an nitrates aren't good for the human body new information that i want to learn is ""what chemicals are in nitrate and how are they bad for us to drink and how are they made exactly """
L-F,new information i learned was that with my group we saw way to filter wateruseing coffe filters it was so fun because when where doing the project and i saw that we were all having fun in the processe we also saw that we learned from our mistakes we had clear water but we though that it coud be more clean so we added more carbon and the clear water with the left over dirty water but it didn't turn out as planed so thats all i have to tell you about my team project i hope i tought you all something
L-EF,in the last chapter ofa long walk to water salva visits schools to talk about the project and to raise money but then it skips two years ahead to 2009 nya looks at a man holding up a poster uncle read it out and now they have clean water as soon as i found out my prediction was that the man was salva and he was doing his project there and i was right but i also found out years ago salva's tribe was in war with nya's i know this becuase nya said that salva had different markings scars on his face also when nya got the clean water she was looking at the clarity of how it was so clear this made me compare it to when we were filtering the water and how it was a little bit more clear after i was also suprised when it was all based on a true story except for some parts this made me compare to when we had a budget of 100 and we needed to buy the materials without spending too much and we had to pump it and filter it and it was very hard but i think it was harder for salva becuase he needed the right materials and they were more expensive
L-EF,i know that there is water in the ground it is called ground water if the people in africa drank groundwater would it be bad for them i made this theory by knowing that the ground has dirt would people in africa be drinking dirty water of would it be clean this theory cannot explain how the dirt is filtering the water because the soil has nitrates and the water nya was drinking could have been bad for her because of thr high nitrate levels
L-F,good for salva he did what he wanted he did what was wright for his people
L-F,my class and i finsh the booka long walk to water an it was really good we should really build pipes around places where people cant get water
L-EF,the water cycle starts in a lake water evaporates and goes into clouds cloud gets dark nd fall of water and rains on land or lakes water travels through underground water ends up in the lake when land meets a lake
L-EF,there are two parts of a shadow a umbra dark part which is in the middle and penumbra light part is on the outside part
L-EF,lasers are a very very strong source of light they are so hot that they can cut through metal bars with ease diamond sellers cut simmonds which is one of the hardest substances on earth
L-EF,transparent means full se through so nontransparent means opaque non see through
L-EF,aura borealis commonly none as the northern lights are a form of colored light is usual found in the north pole but it can go south like to france or italy the natives feared them because they thought they were evil things
L-EF,photoluminescence is when an animal makes it one light fact over 70 of the worlds deep sea fish are photoluminescence fireflies are also photoluminescence
L-EF,photoluminescence is when creatures in small dark places can make them selfs viable for example fire flies have photoluminescence and their is this kind of fish that has a little light on its head
L-EF,those are the colors of your eye cones what i mean by your eye cones is you have eye cones is that you have cones in your eyes that are shaped like ice cream cones by mixing them you get the secondary colors
L-EF,the secondary colors of light are made by mixing the primary colors of light here are the secondary colors of light yellow magenta and cyan here is how their made
L-EF,the northern lights are branches of colored light in the sky you can only see them in the north pole but some times you can see them in muskox in the winter
L-EF,a transparent object is something you can see though like stephanie light can go right though it
L-EF,a translucent object is some thing that you can kind of see though like paper paper is sort of dark sort of light
L-EF,when you have two light sources facing on one thing and there turned on you see two shadows and the same thing happens when you have three light sources are there but three shadows appear
L-EF,if you add light to a prism it should change the white light into the colors of the rainbow red orange yellow green blue violet and indigo
L-EF,my understanding of natural and artificial light is that living things make there own light like fireflies squids bacteria and fungi 70 present of the worlds deep sea fish make their own light
L-EF,lasers can burn through the hardest substance like diamonds the hardest things on earth laser can burn thousands of holes in 1 day
L-EF,the law of reflection is that if you shine light at a 90 degree angle it will be reflected as a 90 degree angle the light ray that egos to the flat mirror is called the incident ray and the ray that bounces off is called reflected ray
L-EF,its used in things like flashlights if we didn't use concave mirrors in flashlights it would be like a candle
L-EF,convex lens with light rays will concentrate light making a focus point that is the most concentrated and after that it starts to get less concentrated
L-EF,i also learned that light can not go through an opaque object because it isn't transparent
L-EF,another one of the things i learned was that in ancient times people used sundials to tell the time they could tell that the higher the sun was in the sky the shorter the shadow
L-EF,when light hits a double convex lens it travels together and hits and the light is concentrated at the focal point
L-EF,lasers are very bright and they can burn through anything in the world it can burn through steel and chrome and cloth and iron and metal and everything
L-EF,when white light goes through a prism it will make a rainbow all the colors that come out of the prism will be rainbow colors
L-EF,chemiluminescence turns chemical energy into light i used to have glowing stars and a moon on the top of my closet so that is an example of chemiluminescence
L-EF,making a rainbow with rain is when its raining lightly and the sun is out an example is when you turn on a sprinkler and the sun is shining
L-EF,when light hits a flat mirror the angle of incidence equals the angle of reflection when an incident ray hits a 40 degree angle it will come out a 40 degree angle
L-EF,a translucent object is not see through that means that you cant look through it but a little light can come through a translucent object can be a pace of paper and an mica computer
L-EF,a concave mirror has a sort of cave shape we have mirrors that are flat the mirror that i am talking about is that mirror but pushed in this mirror looks like a bowl when you look into it you see a long shape of yourself
L-EF,a convex mirror is the very opposite this mirror is pushed out this mirror looks like a belly as we gr 4 call it a belly mirror when you look into one of these mirrors you see yourself up side down
